X,Y,delN
1.833593993,3.439112226,2.67E+17
1.832956716,3.543668226,2.53E+17
1.818059917,3.977632659,1.80E+17
1.721865356,4.017625719,1.80E+17
1.625670795,4.057618779,1.80E+17
1.734401659,3.908420706,2.00E+17
1.638207099,3.948413766,2.01E+17
1.650743402,3.839208753,2.19E+17
1.739154833,3.798617895,2.20E+17
1.827566265,3.758027037,2.19E+17
1.822813091,3.867829848,2.00E+17
1.685837941,4.361823038,1.04E+17
1.581470547,4.400797141,1.04E+17
1.703295634,4.247769903,1.31E+17
1.598928241,4.286744006,1.31E+17
1.616385935,4.172690871,1.56E+17
1.712580495,4.132697811,1.57E+17
1.808775056,4.092704751,1.56E+17
1.799490195,4.207776843,1.31E+17
1.671543997,4.482455944,7.24E+16
2.225537936,-1.891832996,3.70E+17
2.297543241,-1.857419243,3.67E+17
2.369548546,-1.823005491,3.65E+17
2.212164639,-1.793891415,3.75E+17
2.284169944,-1.759477662,3.72E+17
2.198791342,-1.695949833,3.79E+17
2.119652249,-1.887146333,3.75E+17
2.106278952,-1.789204751,3.80E+17
2.013766562,-1.882459669,3.80E+17
1.962378649,-1.643403651,3.91E+17
1.988072605,-1.76293166,3.86E+17
2.080584995,-1.669676742,3.86E+17
2.502957821,-1.656165045,3.64E+17
2.486947597,-1.732954469,3.62E+17
2.470937373,-1.809743894,3.59E+17
2.584208474,-1.704488383,3.57E+17
2.568198251,-1.781277808,3.54E+17
2.665459128,-1.752811721,3.49E+17
2.401568994,-1.669426641,3.69E+17
2.300180168,-1.682688237,3.74E+17
2.38555877,-1.746216066,3.67E+17
2.849958405,-1.5958947,3.42E+17
2.774930359,-1.558446808,3.49E+17
2.699902313,-1.520998915,3.56E+17
2.790532849,-1.651825522,3.44E+17
2.715504803,-1.61437763,3.51E+17
2.731107292,-1.707756345,3.46E+17
2.568605985,-1.611109668,3.61E+17
2.649856639,-1.659433007,3.54E+17
2.634254149,-1.566054292,3.59E+17
1.424806852,-0.670748086,4.27E+17
1.325310075,-0.679727589,4.28E+17
1.225813298,-0.688707092,4.30E+17
1.387010069,-0.78865493,4.26E+17
1.287513292,-0.797634433,4.28E+17
1.349213286,-0.906561774,4.25E+17
1.254383266,-0.594985626,4.30E+17
1.353880043,-0.586006123,4.29E+17
1.282953233,-0.50126416,4.31E+17
1.90518932,-1.534026306,3.97E+17
2.023395667,-1.560299397,3.92E+17
2.141602013,-1.586572489,3.86E+17
1.966206338,-1.450922053,3.97E+17
2.084412685,-1.477195144,3.92E+17
2.027223356,-1.367817799,3.97E+17
1.856383029,-1.360244385,4.04E+17
1.880786175,-1.447135345,4.01E+17
1.941803193,-1.364031092,4.00E+17
1.597985234,-1.105464383,4.17E+17
1.619504145,-1.00693047,4.18E+17
1.641023056,-0.908396558,4.19E+17
1.509635294,-1.045621157,4.20E+17
1.531154205,-0.947087245,4.21E+17
1.421285354,-0.985777931,4.23E+17
1.568950988,-0.8291804,4.22E+17
1.49687892,-0.749964243,4.24E+17
1.459082137,-0.867871087,4.24E+17
1.800431539,-1.276952542,4.07E+17
1.885851702,-1.280739249,4.05E+17
1.971271865,-1.284525956,4.01E+17
1.829900211,-1.197447406,4.08E+17
1.915320374,-1.201234113,4.05E+17
1.859368883,-1.11794227,4.09E+17
1.735599357,-1.226132748,4.11E+17
1.76506803,-1.146627612,4.11E+17
1.670767176,-1.175312954,4.13E+17
1.692286087,-1.076779041,4.15E+17
1.786586941,-1.048093699,4.12E+17
1.713804999,-0.978245129,4.16E+17
2.940884189,-1.554489566,3.36E+17
2.956781927,-1.47563654,3.38E+17
2.972679665,-1.396783514,3.40E+17
2.865856143,-1.517041674,3.44E+17
2.881753881,-1.438188648,3.46E+17
2.790828097,-1.479593782,3.51E+17
3.007276481,-1.62757468,3.27E+17
3.047664249,-1.697857576,3.20E+17
3.088052017,-1.768140471,3.12E+17
3.08956651,-1.621806768,3.20E+17
3.129954278,-1.692089663,3.12E+17
3.171856539,-1.616038856,3.12E+17
3.023174218,-1.548721654,3.29E+17
3.105464248,-1.542953742,3.22E+17
3.039071956,-1.469868628,3.32E+17
3.252031224,-2.000716704,2.79E+17
3.29889104,-1.92251559,2.79E+17
3.345750857,-1.844314475,2.78E+17
3.199024007,-1.922474524,2.90E+17
3.245883823,-1.84427341,2.90E+17
3.146016789,-1.844232344,3.01E+17
3.229821311,-1.692130729,3.01E+17
3.18791905,-1.768181537,3.02E+17
3.287786084,-1.768222602,2.90E+17
3.409234086,-2.259410702,2.36E+17
3.461917029,-2.177812705,2.36E+17
3.514599972,-2.096214708,2.35E+17
3.358774174,-2.172047075,2.51E+17
3.411457117,-2.090449078,2.51E+17
3.308314262,-2.084683448,2.65E+17
3.402033895,-1.92828122,2.65E+17
3.355174079,-2.006482334,2.65E+17
3.458316933,-2.012247964,2.51E+17
3.561939985,-2.543799817,1.79E+17
3.621351669,-2.458293578,1.79E+17
3.680763354,-2.372787339,1.78E+17
3.513280933,-2.447700698,1.99E+17
3.572692617,-2.362194459,1.99E+17
3.46462188,-2.351601579,2.18E+17
3.569987766,-2.188405585,2.18E+17
3.517304823,-2.270003582,2.18E+17
3.62537556,-2.280596462,1.99E+17
3.710270647,-2.851287162,1.03E+17
3.777006612,-2.762109464,1.03E+17
3.66326852,-2.747567561,1.30E+17
3.730004484,-2.658389863,1.30E+17
3.616266393,-2.64384796,1.55E+17
3.735089761,-2.472835482,1.55E+17
3.675678077,-2.558341721,1.55E+17
3.789416169,-2.572883624,1.30E+17
3.829994064,-2.869928885,7.18E+16
1.174894136,1.099343677,4.26E+17
1.106805428,1.135885544,4.26E+17
1.038716719,1.17242741,4.27E+17
1.101451063,1.031591611,4.28E+17
1.033362354,1.068133477,4.29E+17
1.028007989,0.963839545,4.30E+17
1.206983139,1.028295219,4.26E+17
1.133540066,0.960543152,4.29E+17
1.060096993,0.892791086,4.30E+17
1.239072142,0.95724676,4.27E+17
1.165629069,0.889494694,4.29E+17
1.271161146,0.886198301,4.27E+17
1.241801744,0.787026433,4.29E+17
1.136269667,0.790322825,4.31E+17
1.212442342,0.687854564,4.30E+17
1.497690991,-0.372722803,4.27E+17
1.402469469,-0.387322601,4.29E+17
1.307247946,-0.401922399,4.31E+17
1.473396278,-0.472064564,4.27E+17
1.378174756,-0.486664362,4.29E+17
1.449101565,-0.571406325,4.27E+17
1.443108388,-0.286227699,4.29E+17
1.388525784,-0.199732595,4.30E+17
1.347886865,-0.300827497,4.31E+17
1.603511677,-0.158869359,4.26E+17
1.513655512,-0.143658737,4.28E+17
1.423799346,-0.128448114,4.30E+17
1.568238115,-0.23015384,4.26E+17
1.47838195,-0.214943218,4.28E+17
1.532964553,-0.301438321,4.27E+17
1.591421575,-0.083829812,4.26E+17
1.579331474,-0.008790265,4.26E+17
1.567241372,0.066249282,4.27E+17
1.50156541,-0.06861919,4.28E+17
1.489475308,0.006420358,4.28E+17
1.411709245,-0.053408567,4.30E+17
1.484917647,0.126115052,4.28E+17
1.402593923,0.185980821,4.30E+17
1.407151584,0.066286127,4.30E+17
1.597014087,0.299127453,4.25E+17
1.504766124,0.281367165,4.28E+17
1.412518161,0.263606878,4.30E+17
1.587089849,0.221501396,4.26E+17
1.494841886,0.203741109,4.28E+17
1.57716561,0.143875339,4.26E+17
1.556202929,0.365538393,4.26E+17
1.515391771,0.431949333,4.27E+17
1.474580613,0.498360273,4.27E+17
1.463954966,0.347778105,4.28E+17
1.423143808,0.414189045,4.29E+17
1.371707003,0.330017818,4.30E+17
1.377414722,0.528467747,4.29E+17
1.280248831,0.558575221,4.30E+17
1.325977917,0.44429652,4.30E+17
1.430226897,0.721349558,4.26E+17
1.347845578,0.677127271,4.28E+17
1.265464259,0.632904983,4.30E+17
1.445011469,0.647019796,4.26E+17
1.36263015,0.602797509,4.28E+17
1.459796041,0.572690035,4.27E+17
1.37720498,0.776299139,4.26E+17
1.324183063,0.83124872,4.27E+17
1.294823661,0.732076852,4.28E+17
1.308525809,2.599725064,3.70E+17
1.337536019,2.498396542,3.75E+17
1.366546228,2.397068019,3.80E+17
1.387483575,2.598043956,3.68E+17
1.416493784,2.496715434,3.73E+17
1.46644134,2.596362848,3.65E+17
1.220283502,2.554891626,3.76E+17
1.132041195,2.510058189,3.80E+17
1.249293711,2.453563104,3.80E+17
1.260540969,2.318894042,3.87E+17
1.143288452,2.375389126,3.87E+17
1.154535709,2.240720064,3.93E+17
1.561662521,2.627114931,3.60E+17
1.606936146,2.558219599,3.62E+17
1.65220977,2.489324268,3.65E+17
1.654944561,2.640071427,3.55E+17
1.700218186,2.571176096,3.58E+17
1.748226601,2.653027923,3.50E+17
1.556988589,2.458572185,3.70E+17
1.511714965,2.527467516,3.68E+17
1.461767409,2.427820102,3.75E+17
1.100538789,1.436207237,4.21E+17
1.078587538,1.343459994,4.23E+17
1.056636287,1.250712751,4.25E+17
1.164595815,1.385203469,4.21E+17
1.142644564,1.292456226,4.23E+17
1.22865284,1.334199701,4.21E+17
1.192813704,1.177629019,4.24E+17
1.210733272,1.25591436,4.22E+17
1.124724996,1.214170885,4.25E+17
1.300800043,1.625409612,4.12E+17
1.218012297,1.684870184,4.12E+17
1.135224551,1.744330755,4.12E+17
1.212693949,1.57934341,4.15E+17
1.129906203,1.638803982,4.15E+17
1.124587856,1.533277208,4.18E+17
1.188644882,1.48227344,4.18E+17
1.252701908,1.431269671,4.18E+17
1.276750975,1.528339642,4.15E+17
1.148115545,2.105030852,3.99E+17
1.24770064,2.047515618,3.99E+17
1.347285735,1.990000384,3.99E+17
1.254120804,2.18320483,3.94E+17
1.353705899,2.125689596,3.93E+17
1.360126064,2.261378808,3.87E+17
1.249002758,1.927930698,4.04E+17
1.149417663,1.985445932,4.04E+17
1.150719781,1.865861013,4.08E+17
1.233507527,1.806400441,4.08E+17
1.316295274,1.746939869,4.08E+17
1.331790504,1.868470127,4.04E+17
1.730013413,2.474020698,3.62E+17
1.807817056,2.458717128,3.60E+17
1.8856207,2.443413558,3.57E+17
1.778021829,2.555872526,3.55E+17
1.855825472,2.540568955,3.52E+17
1.826030244,2.637724353,3.47E+17
2.02736863,2.655550295,3.35E+17
1.950324092,2.681993447,3.37E+17
1.873279554,2.708436599,3.40E+17
1.98011932,2.584838049,3.43E+17
1.903074782,2.611281201,3.45E+17
1.93287001,2.514125803,3.50E+17
1.89724882,2.990243837,3.14E+17
1.887201148,2.891545086,3.24E+17
1.877153476,2.792846335,3.33E+17
1.968119607,2.94951167,3.13E+17
1.958071935,2.850812919,3.23E+17
2.038990395,2.908779503,3.13E+17
2.031242551,2.739960031,3.28E+17
2.035116473,2.824369767,3.21E+17
1.954198014,2.766403183,3.30E+17
2.069396737,3.195695419,2.80E+17
1.991008248,3.241982355,2.81E+17
1.912619759,3.288269291,2.81E+17
1.988390502,3.140788947,2.92E+17
1.910002013,3.187075883,2.93E+17
1.907384267,3.085882476,3.04E+17
2.049125842,3.004418142,3.03E+17
2.059261289,3.10005678,2.92E+17
1.978255055,3.045150309,3.03E+17
2.089016298,3.508083543,2.37E+17
2.003450679,3.554797104,2.37E+17
1.917885059,3.601510665,2.37E+17
2.004087956,3.450241104,2.53E+17
1.918522336,3.496954665,2.53E+17
1.919159613,3.392398666,2.67E+17
1.997548102,3.34611173,2.67E+17
2.075936591,3.299824794,2.67E+17
2.082476444,3.403954168,2.52E+17
2.097786283,3.837572189,1.80E+17
2.004544161,3.884259013,1.80E+17
1.911302039,3.930945836,1.80E+17
2.009297335,3.774456201,2.00E+17
1.916055213,3.821143025,2.01E+17
1.920808387,3.711340214,2.19E+17
2.006374007,3.664626653,2.20E+17
2.091939626,3.617913092,2.19E+17
2.094862954,3.727742641,2.00E+17
1.992973822,4.230252144,1.04E+17
1.891589578,4.27655054,1.04E+17
2.002258683,4.115180052,1.31E+17
1.900874439,4.161478448,1.31E+17
1.9101593,4.046406356,1.56E+17
2.003401422,3.999719532,1.57E+17
2.096643543,3.953032709,1.56E+17
2.095500804,4.068493229,1.31E+17
1.987213692,4.351653823,7.24E+16
2.473543922,-1.562830056,3.69E+17
2.539192086,-1.517774679,3.67E+17
2.60484025,-1.472719303,3.64E+17
2.444130023,-1.469495067,3.74E+17
2.509778188,-1.42443969,3.72E+17
2.414716125,-1.376160078,3.79E+17
2.372155096,-1.576091652,3.75E+17
2.342741197,-1.482756663,3.79E+17
2.270766269,-1.589353248,3.79E+17
2.213576941,-1.479975903,3.86E+17
2.285551869,-1.373379318,3.86E+17
2.156387612,-1.370598559,3.92E+17
2.713148686,-1.288508885,3.64E+17
2.708733228,-1.366005562,3.61E+17
2.704317771,-1.443502239,3.59E+17
2.799659012,-1.324600428,3.56E+17
2.795243555,-1.402097105,3.54E+17
2.886169339,-1.360691971,3.49E+17
2.613671165,-1.317725949,3.69E+17
2.514193645,-1.346943013,3.74E+17
2.609255708,-1.395222626,3.67E+17
1.723646477,-0.607950646,4.20E+17
1.624033269,-0.628883126,4.23E+17
1.52442006,-0.649815606,4.25E+17
1.696105337,-0.708099283,4.20E+17
1.596492128,-0.729031763,4.22E+17
1.668564196,-0.80824792,4.19E+17
1.548714773,-0.550473845,4.25E+17
1.648327982,-0.529541365,4.23E+17
1.573009486,-0.451132084,4.25E+17
2.190946254,-1.07970364,3.97E+17
2.136371954,-1.175741693,3.98E+17
2.081797655,-1.271779746,3.97E+17
2.265536211,-1.178522453,3.92E+17
2.210961911,-1.274560506,3.92E+17
2.340126168,-1.277341265,3.86E+17
2.025846164,-1.188487903,4.02E+17
2.080420463,-1.09244985,4.02E+17
1.969894673,-1.10519606,4.05E+17
1.892704008,-1.023268955,4.10E+17
2.003229798,-1.010522745,4.06E+17
2.113755588,-0.997776535,4.02E+17
1.926039132,-0.92859564,4.10E+17
2.036564922,-0.91584943,4.06E+17
1.959374257,-0.833922324,4.10E+17
1.819922065,-0.953420384,4.13E+17
1.85325719,-0.858747069,4.13E+17
1.747140123,-0.883571813,4.16E+17
1.802222403,-0.683274539,4.17E+17
1.774681263,-0.783423176,4.17E+17
1.88079833,-0.758598431,4.14E+17
2.774304649,-1.234063089,3.61E+17
2.860814975,-1.270154632,3.54E+17
2.947325302,-1.306246175,3.46E+17
2.835460612,-1.179617292,3.58E+17
2.921970938,-1.215708835,3.51E+17
2.896616575,-1.125171495,3.56E+17
3.129019537,-1.200282096,3.34E+17
3.051551883,-1.175245229,3.42E+17
2.974084229,-1.150208362,3.49E+17
3.076906246,-1.265782569,3.36E+17
2.999438592,-1.240745702,3.44E+17
3.024792956,-1.331283042,3.38E+17
3.205760106,-1.541746734,3.12E+17
3.239663674,-1.467454612,3.12E+17
3.273567241,-1.39316249,3.12E+17
3.139367815,-1.46866162,3.22E+17
3.173271382,-1.394369498,3.22E+17
3.072975524,-1.395576506,3.32E+17
3.177202105,-1.264575561,3.27E+17
3.125088814,-1.330076033,3.29E+17
3.225384673,-1.328869025,3.20E+17
3.385618244,-1.764279092,2.79E+17
3.425485631,-1.684243709,2.79E+17
3.465353018,-1.604208326,2.79E+17
3.327653471,-1.688187219,2.91E+17
3.367520858,-1.608151836,2.90E+17
3.269688699,-1.612095346,3.02E+17
3.337495833,-1.463511102,3.02E+17
3.303592266,-1.537803224,3.02E+17
3.401424426,-1.533859714,2.91E+17
3.561113347,-2.011400336,2.36E+17
3.607626723,-1.926585964,2.36E+17
3.654140099,-1.841771592,2.35E+17
3.504830309,-1.927433592,2.51E+17
3.551343685,-1.84261922,2.51E+17
3.448547271,-1.843466848,2.65E+17
3.528282045,-1.683396081,2.65E+17
3.488414658,-1.763431464,2.65E+17
3.591211072,-1.762583836,2.51E+17
3.733885821,-2.28345463,1.79E+17
3.787008289,-2.19412192,1.79E+17
3.840130756,-2.10478921,1.78E+17
3.678498027,-2.191263752,1.99E+17
3.731620494,-2.101931042,1.99E+17
3.623110233,-2.099072875,2.18E+17
3.716136985,-1.929444131,2.18E+17
3.669623609,-2.014258503,2.18E+17
3.77813387,-2.01711667,1.99E+17
3.903946522,-2.57931424,1.03E+17
3.964150467,-2.485696714,1.03E+17
3.849620114,-2.479266098,1.30E+17
3.90982406,-2.385648572,1.30E+17
3.795293707,-2.379217956,1.55E+17
3.901538642,-2.200552536,1.55E+17
3.848416174,-2.289885246,1.56E+17
3.962946527,-2.296315862,1.30E+17
4.024787751,-2.589405741,7.19E+16
1.252624901,1.110082656,4.24E+17
1.330355666,1.120821635,4.23E+17
1.408086431,1.131560614,4.21E+17
1.270544469,1.188367997,4.23E+17
1.348275234,1.199106976,4.21E+17
1.288464037,1.266653338,4.21E+17
1.284713904,1.039034197,4.25E+17
1.316802907,0.967985739,4.25E+17
1.362444669,1.049773176,4.23E+17
1.455685822,1.06548348,4.21E+17
1.410044061,0.983696043,4.23E+17
1.364402299,0.901908605,4.25E+17
1.503285214,0.999406347,4.21E+17
1.457643452,0.917618909,4.23E+17
1.550884606,0.933329213,4.21E+17
1.470446133,0.792009443,4.24E+17
1.510665369,0.862669328,4.23E+17
1.417424216,0.846959024,4.25E+17
1.786758453,-0.331731214,4.20E+17
1.690402633,-0.345395077,4.23E+17
1.594046812,-0.35905894,4.25E+17
1.765721128,-0.423804358,4.21E+17
1.669365307,-0.437468221,4.23E+17
1.744683802,-0.515877502,4.20E+17
1.664593936,-0.216489977,4.24E+17
1.629320374,-0.287774459,4.25E+17
1.725676195,-0.274110596,4.22E+17
1.674992342,-0.121563829,4.24E+17
1.736074601,-0.179184448,4.22E+17
1.79715686,-0.236805066,4.21E+17
1.746473007,-0.084258299,4.22E+17
1.807555266,-0.141878918,4.21E+17
1.817953672,-0.046952769,4.20E+17
1.66290224,-0.046524282,4.24E+17
1.734382905,-0.009218752,4.23E+17
1.650812139,0.028515265,4.25E+17
1.817116896,0.036708186,4.20E+17
1.816280121,0.120369141,4.20E+17
1.815443345,0.204030096,4.20E+17
1.73354613,0.074442203,4.23E+17
1.732709354,0.158103158,4.23E+17
1.649975363,0.11217622,4.25E+17
1.66982384,0.267428334,4.24E+17
1.659899601,0.189802277,4.24E+17
1.742633592,0.235729215,4.22E+17
1.648088258,0.354847171,4.24E+17
1.720898011,0.323148052,4.22E+17
1.793707763,0.291448933,4.20E+17
1.699162429,0.410566888,4.22E+17
1.771972181,0.378867769,4.21E+17
1.7502366,0.466286606,4.21E+17
1.6072771,0.42125811,4.25E+17
1.658351271,0.476977828,4.23E+17
1.566465942,0.48766905,4.25E+17
1.723966126,0.544250173,4.21E+17
1.697695652,0.622213741,4.21E+17
1.671425178,0.700177308,4.21E+17
1.632080797,0.554941395,4.23E+17
1.605810323,0.632904963,4.23E+17
1.540195468,0.565632618,4.25E+17
1.510626324,0.714292141,4.24E+17
1.591025751,0.707234725,4.23E+17
1.55084556,0.784952026,4.23E+17
1.631244987,0.77789461,4.21E+17
1.591064797,0.855611911,4.21E+17
1.525410896,0.63996238,4.25E+17
1.666892517,2.384632763,3.70E+17
1.681575264,2.279941257,3.76E+17
1.69625801,2.175249752,3.80E+17
1.74469616,2.369329193,3.68E+17
1.759378907,2.264637687,3.73E+17
1.822499803,2.354025622,3.66E+17
1.571671336,2.35388068,3.76E+17
1.476450155,2.323128597,3.80E+17
1.586354083,2.249189174,3.81E+17
1.579933919,2.113499963,3.87E+17
1.470029991,2.187439385,3.87E+17
1.463609827,2.051750173,3.93E+17
1.374247335,1.560015048,4.12E+17
1.350198268,1.462945077,4.15E+17
1.3261492,1.365875107,4.18E+17
1.447694628,1.494620483,4.12E+17
1.42364556,1.397550512,4.15E+17
1.52114192,1.429225918,4.12E+17
1.385960397,1.298328744,4.18E+17
1.445771594,1.230782382,4.18E+17
1.483456757,1.33000415,4.15E+17
1.437904644,1.918646097,3.99E+17
1.528523553,1.847291809,3.99E+17
1.619142462,1.775937522,3.99E+17
1.554228736,1.980395886,3.94E+17
1.644847645,1.909041599,3.93E+17
1.670552828,2.042145675,3.87E+17
1.513028322,1.725761552,4.04E+17
1.422409413,1.797115839,4.04E+17
1.406914183,1.675585582,4.08E+17
1.480361475,1.610191017,4.08E+17
1.553808768,1.544796453,4.08E+17
1.586475615,1.660366987,4.04E+17
1.992536307,2.225910895,3.65E+17
1.956897771,2.298411783,3.62E+17
1.921259235,2.37091267,3.60E+17
1.893776874,2.209023847,3.70E+17
1.858138339,2.281524735,3.68E+17
1.795017442,2.1921368,3.75E+17
2.075955921,2.587524198,3.37E+17
2.028706611,2.516811952,3.45E+17
1.981457301,2.446099706,3.52E+17
2.124543213,2.519498101,3.39E+17
2.077293903,2.448785855,3.47E+17
2.173130504,2.451472004,3.41E+17
2.017095837,2.373598819,3.55E+17
2.052734373,2.301097931,3.57E+17
2.112932438,2.376284968,3.50E+17
2.099201264,2.683435749,3.28E+17
2.171033898,2.711321204,3.21E+17
2.242866533,2.739206658,3.14E+17
2.103075186,2.767845485,3.21E+17
2.17490782,2.79573094,3.14E+17
2.106949107,2.852255222,3.13E+17
2.147788556,2.615409652,3.31E+17
2.196375847,2.547383556,3.33E+17
2.21962119,2.643295107,3.24E+17
2.293380621,3.040054955,2.80E+17
2.218719326,3.091935109,2.80E+17
2.144058031,3.143815264,2.80E+17
2.208583879,2.996296471,2.92E+17
2.133922584,3.048176625,2.92E+17
2.123787137,2.952537987,3.03E+17
2.191745849,2.896013705,3.03E+17
2.259704562,2.839489424,3.04E+17
2.276542591,2.939772189,2.92E+17
2.335146667,3.349892429,2.37E+17
2.253103211,3.402622801,2.37E+17
2.171059755,3.455353172,2.37E+17
2.246563357,3.298493426,2.52E+17
2.164519901,3.351223797,2.53E+17
2.157980047,3.247094422,2.67E+17
2.232641341,3.195214267,2.67E+17
2.307302636,3.143334113,2.67E+17
2.321224652,3.246613271,2.52E+17
2.366929061,3.678019904,1.80E+17
2.277214802,3.731203999,1.80E+17
2.187500542,3.784388094,1.80E+17
2.274291474,3.621374451,2.00E+17
2.184577214,3.674558546,2.01E+17
2.181653886,3.564728997,2.19E+17
2.263697342,3.511998626,2.20E+17
2.345740798,3.459268254,2.19E+17
2.35633493,3.568644079,2.00E+17
2.29001886,4.077168589,1.04E+17
2.192188463,4.130561169,1.04E+17
2.291161599,3.961708069,1.31E+17
2.193331202,4.015100649,1.31E+17
2.194473941,3.899640129,1.56E+17
2.2841882,3.846456034,1.57E+17
2.37390246,3.793271939,1.56E+17
2.380875859,3.908523974,1.31E+17
2.292818115,4.198707855,7.24E+16
2.669484111,-1.200162709,3.69E+17
2.730640074,-1.145716912,3.67E+17
2.791796037,-1.091271116,3.64E+17
2.625819537,-1.111816533,3.74E+17
2.6869755,-1.057370736,3.72E+17
2.582154963,-1.023470357,3.79E+17
2.570006591,-1.229379773,3.74E+17
2.526342017,-1.141033597,3.79E+17
2.470529071,-1.258596837,3.79E+17
2.395939114,-1.159778025,3.86E+17
2.45175206,-1.042214785,3.86E+17
2.321349157,-1.060959212,3.92E+17
2.03910488,-0.530419898,4.11E+17
1.933952079,-0.556263481,4.14E+17
1.828799278,-0.582107063,4.17E+17
2.012528006,-0.631587373,4.11E+17
1.907375205,-0.657430956,4.14E+17
1.985951131,-0.732754849,4.11E+17
1.870873929,-0.397960776,4.18E+17
1.849836603,-0.490033919,4.18E+17
1.954989405,-0.464190337,4.15E+17
2.302839937,-0.758909012,3.98E+17
2.265542043,-0.865840555,3.98E+17
2.228244148,-0.972772098,3.98E+17
2.395944946,-0.847096127,3.92E+17
2.358647051,-0.95402767,3.92E+17
2.489049954,-0.935283242,3.86E+17
2.151053483,-0.890844992,4.02E+17
2.188351377,-0.78391345,4.03E+17
2.073862817,-0.808917887,4.07E+17
2.127016566,-0.606582936,4.07E+17
2.100439691,-0.707750412,4.07E+17
2.214928252,-0.682745974,4.03E+17
2.864090879,-0.889723985,3.64E+17
2.77011224,-0.934306109,3.69E+17
2.676133601,-0.978888233,3.74E+17
2.874932778,-0.968206488,3.61E+17
2.780954139,-1.012788612,3.67E+17
2.885774676,-1.046688992,3.59E+17
3.132669874,-1.120106204,3.36E+17
3.136320212,-1.039930311,3.38E+17
3.13997055,-0.959754419,3.40E+17
3.05520222,-1.095069337,3.44E+17
3.058852558,-1.014893444,3.46E+17
2.977734566,-1.07003247,3.51E+17
2.956050769,-0.913067463,3.57E+17
2.966892668,-0.991549966,3.54E+17
3.048010659,-0.936410941,3.49E+17
3.20981194,-1.182436928,3.27E+17
3.257994508,-1.246730393,3.20E+17
3.306177076,-1.311023857,3.12E+17
3.290604343,-1.164591761,3.20E+17
3.338786912,-1.228885225,3.12E+17
3.371396747,-1.146746593,3.12E+17
3.213462278,-1.102261036,3.29E+17
3.294254681,-1.084415868,3.22E+17
3.217112615,-1.022085143,3.32E+17
3.500589237,-1.520455097,2.79E+17
3.535825455,-1.436701868,2.79E+17
3.571061674,-1.352948639,2.79E+17
3.436660644,-1.450106485,2.91E+17
3.471896863,-1.366353256,2.91E+17
3.372732052,-1.379757873,3.02E+17
3.437951722,-1.215480608,3.01E+17
3.405341887,-1.29761924,3.02E+17
3.504506698,-1.284214624,2.90E+17
3.694381657,-1.753769775,2.36E+17
3.734623214,-1.665767958,2.36E+17
3.774864772,-1.57776614,2.35E+17
3.63145263,-1.674582019,2.51E+17
3.671694187,-1.586580202,2.51E+17
3.568523603,-1.595394264,2.65E+17
3.63899604,-1.427887806,2.65E+17
3.603759821,-1.511641035,2.65E+17
3.706930406,-1.502826973,2.51E+17
3.886710103,-2.011902278,1.79E+17
3.93328945,-1.919015347,1.79E+17
3.979868798,-1.826128416,1.78E+17
3.824713218,-1.924229739,1.99E+17
3.871292565,-1.831342808,1.99E+17
3.762716332,-1.8365572,2.18E+17
3.843199447,-1.660553566,2.18E+17
3.80295789,-1.748555383,2.18E+17
3.911534122,-1.743340991,1.99E+17
4.077720417,-2.294432554,1.03E+17
4.131086422,-2.196785921,1.03E+17
4.016312532,-2.198669228,1.30E+17
4.069678536,-2.101022594,1.30E+17
3.954904646,-2.102905902,1.55E+17
4.04806334,-1.917132039,1.55E+17
4.001483993,-2.010018971,1.56E+17
4.116257883,-2.008135663,1.30E+17
4.199066882,-2.295821832,7.19E+16
1.702387762,1.190875132,4.12E+17
1.641972482,1.270325394,4.12E+17
1.581557201,1.349775656,4.12E+17
1.604287318,1.171103626,4.15E+17
1.543872038,1.250553888,4.15E+17
1.506186875,1.15133212,4.18E+17
1.601385658,1.019177853,4.18E+17
1.65188671,1.105026492,4.15E+17
1.553786266,1.085254986,4.18E+17
1.754787777,1.108922136,4.12E+17
1.704286725,1.023073496,4.15E+17
1.653785673,0.937224857,4.18E+17
1.807187791,1.02696914,4.12E+17
1.756686739,0.941120501,4.15E+17
1.859587806,0.945016145,4.12E+17
1.734146054,0.781790254,4.18E+17
1.79686693,0.863403199,4.15E+17
1.693965863,0.859507555,4.18E+17
2.085160841,-0.227437141,4.12E+17
1.985693378,-0.262201832,4.15E+17
1.886225916,-0.296966523,4.18E+17
2.069808854,-0.328431393,4.12E+17
1.970341391,-0.363196084,4.15E+17
2.054456867,-0.429425646,4.12E+17
1.896624322,-0.202040375,4.18E+17
1.996091784,-0.167275684,4.15E+17
1.907022728,-0.107114226,4.18E+17
2.090605565,0.076880638,4.12E+17
1.999721601,0.035602835,4.15E+17
1.908837637,-0.005674967,4.18E+17
2.088790657,-0.024558622,4.12E+17
1.997906693,-0.065836424,4.15E+17
2.086975749,-0.125997881,4.12E+17
1.908000861,0.077985988,4.18E+17
1.998884825,0.119263791,4.15E+17
1.907164085,0.161646943,4.18E+17
2.053723363,0.375648395,4.12E+17
1.97429669,0.318442296,4.15E+17
1.894870018,0.261236196,4.18E+17
2.066017431,0.276059143,4.12E+17
1.986590758,0.218853043,4.15E+17
2.078311498,0.17646989,4.12E+17
1.873134436,0.348655032,4.18E+17
1.952561109,0.405861132,4.15E+17
1.851398854,0.436073869,4.18E+17
