X,Y,plate.w,,,
4.323261187,-1.795371819,-3.32E-07,,,
3.274305313,3.778746448,0,,,
3.183325577,3.855699573,0,,,
3.161786389,3.733382915,-1.12E-07,,,
3.069977307,3.809185892,-1.12E-07,,,
3.09068715,3.930352402,0,,,
2.976509533,3.882688572,-1.12E-07,,,
3.049267464,3.688019382,-2.28E-07,,,
2.956629036,3.762672211,-2.29E-07,,,
2.936748539,3.642655849,-3.49E-07,,,
4.725218049,-1.63469682,0,,,
4.603193929,-1.658989971,-1.05E-07,,,
4.642215171,-1.546233715,-1.05E-07,,,
4.762790137,-1.521810992,0,,,
4.678338106,-1.433218314,-1.05E-07,,,
4.797463919,-1.408666018,0,,,
4.521640206,-1.570656438,-2.16E-07,,,
4.559212294,-1.45777061,-2.15E-07,,,
4.440086482,-1.482322906,-3.30E-07,,,
3.535535266,3.535532546,0,,,
3.450351299,3.618710943,0,,,
3.420151116,3.498212177,-1.11E-07,,,
3.334020807,3.580337026,-1.11E-07,,,
3.363274648,3.699782244,0,,,
3.245997814,3.660354778,-1.11E-07,,,
3.304766965,3.460891808,-2.26E-07,,,
3.217690314,3.541963109,-2.27E-07,,,
3.189382814,3.42357144,-3.47E-07,,,
4.82982296,-1.293335471,0,,,
4.709730999,-1.326350461,-1.05E-07,,,
4.74062204,-1.211046247,-1.05E-07,,,
4.859246001,-1.17805759,0,,,
4.76857708,-1.095794699,-1.05E-07,,,
4.885733041,-1.062832374,0,,,
4.621998079,-1.244034905,-2.15E-07,,,
4.65142112,-1.128757024,-2.15E-07,,,
4.53426516,-1.161719348,-3.30E-07,,,
3.778748967,3.274302405,0,,,
3.699784833,3.3632718,0,,,
3.661073231,3.245171632,-1.10E-07,,,
3.581055547,3.333194686,-1.10E-07,,,
3.618713599,3.450348514,0,,,
3.498930764,3.419325059,-1.11E-07,,,
3.543397495,3.216040858,-2.25E-07,,,
3.462326262,3.303117572,-2.26E-07,,,
3.425721759,3.186910085,-3.45E-07,,,
4.9098021,-0.94537649,0,,,
4.792281327,-0.986984545,-1.05E-07,,,
4.814878196,-0.869713721,-1.05E-07,,,
4.93092678,-0.828290726,0,,,
4.834530687,-0.752813018,-1.05E-07,,,
4.949107081,-0.711575084,0,,,
4.698829613,-0.911136716,-2.14E-07,,,
4.719954293,-0.794050952,-2.14E-07,,,
4.605377899,-0.835288886,-3.29E-07,,,
4.00270724,2.99638695,0,,,
3.930354781,3.090684124,0,,,
3.883332335,2.975547734,-1.09E-07,,,
3.809829727,3.069015563,-1.10E-07,,,
3.855702024,3.183322609,0,,,
3.73402682,3.160824704,-1.10E-07,,,
3.76395743,2.954708517,-2.23E-07,,,
3.689304673,3.047347002,-2.24E-07,,,
3.644582526,2.933869301,-3.42E-07,,,
4.964747423,-0.592590076,0,,,
4.850400115,-0.642613381,-1.04E-07,,,
4.864579238,-0.523973841,-1.04E-07,,,
4.977465326,-0.474296005,0,,,
4.875835922,-0.40602524,-1.04E-07,,,
4.987260791,-0.356692873,0,,,
4.751693149,-0.573651677,-2.14E-07,,,
4.764411053,-0.455357607,-2.14E-07,,,
4.652986184,-0.504689974,-3.28E-07,,,
4.206268343,2.703203031,0,,,
4.140885377,2.802337854,0,,,
4.085809904,2.690736436,-1.08E-07,,,
4.01919157,2.789167835,-1.09E-07,,,
4.073031675,2.900065827,0,,,
3.950102501,2.886192383,-1.09E-07,,,
3.965351464,2.678269842,-2.22E-07,,,
3.897497763,2.775997815,-2.22E-07,,,
3.844893024,2.665803248,-3.40E-07,,,
4.994376868,-0.23678248,0,,,
4.883772167,-0.294993067,-1.04E-07,,,
4.889453408,-0.175589058,-1.04E-07,,,
4.998623271,-0.117884855,0,,,
4.892264974,-0.057197818,-1.04E-07,,,
5,0,0,,,
4.780283544,-0.23329326,-2.14E-07,,,
4.784529947,-0.114395636,-2.14E-07,,,
4.676794921,-0.171593454,-3.28E-07,,,
4.388395651,2.396243645,0,,,
4.330303561,2.499702459,0,,,
4.267480205,2.392230136,-1.08E-07,,,
4.208079609,2.49511944,-1.08E-07,,,
4.269594459,2.602022254,0,,,
4.146062,2.596869726,-1.08E-07,,,
4.14656476,2.388216627,-2.20E-07,,,
4.085855657,2.490536422,-2.21E-07,,,
4.025649314,2.384203117,-3.38E-07,,,
4.998623249,0.117885787,0,,,
4.892452482,0.054089664,-1.04E-07,,,
4.889640871,0.172481843,-1.04E-07,,,
4.994376778,0.236784358,0,,,
4.88395954,0.291886807,-1.04E-07,,,
4.987260588,0.356695713,0,,,
4.784904964,0.108179329,-2.14E-07,,,
4.780658493,0.2270779,-2.14E-07,,,
4.677357446,0.162268993,-3.28E-07,,,
4.548160382,2.077074177,0,,,
4.497643263,2.184321099,0,,,
4.427416698,2.081580392,-1.07E-07,,,
4.375530683,2.188398765,-1.07E-07,,,
4.444388352,2.290710922,0,,,
4.320906877,2.294360038,-1.07E-07,,,
4.306673014,2.086086607,-2.19E-07,,,
4.253418103,2.19247643,-2.19E-07,,,
4.18592933,2.090592822,-3.36E-07,,,
4.977465184,0.474297489,0,,,
4.876113212,0.402900369,-1.04E-07,,,
4.864856624,0.520847606,-1.04E-07,,,
4.96474741,0.592590187,0,,,
4.850677664,0.639485764,-1.05E-07,,,
4.949107265,0.711573806,0,,,
4.764965837,0.449105025,-2.14E-07,,,
4.752248063,0.567397723,-2.14E-07,,,
4.653818462,0.495309681,-3.29E-07,,,
4.684748998,1.747319899,0,,,
4.642051383,1.857801108,0,,,
4.564795356,1.760361975,-1.06E-07,,,
4.520681779,1.870561626,-1.06E-07,,,
4.596521844,1.967719201,0,,,
4.473736279,1.98019816,-1.07E-07,,,
4.444841715,1.773404051,-2.17E-07,,,
4.399312176,1.883322143,-2.18E-07,,,
4.324888073,1.786446126,-3.34E-07,,,
4.930927287,0.828287703,0,,,
4.834945938,0.749685931,-1.05E-07,,,
4.815293815,0.866584885,-1.05E-07,,,
4.90980302,0.945371714,0,,,
4.792697403,0.983853953,-1.05E-07,,,
4.885734462,1.062825838,0,,,
4.720784611,0.787798057,-2.14E-07,,,
4.699660344,0.904882068,-2.15E-07,,,
4.606623284,0.825910182,-3.29E-07,,,
4.859247376,1.178051919,0,,,
4.76910035,1.092702076,-1.05E-07,,,
4.741145241,1.207954492,-1.05E-07,,,
4.829824245,1.293330671,0,,,
4.710254089,1.32325958,-1.05E-07,,,
4.797465071,1.408662093,0,,,
4.652466237,1.122578314,-2.15E-07,,,
4.623043107,1.237857066,-2.15E-07,,,
4.535832125,1.152454552,-3.30E-07,,,
4.762791358,1.52180717,0,,,
4.678892729,1.430177827,-1.05E-07,,,
4.642769861,1.543193333,-1.06E-07,,,
4.725219334,1.634693105,0,,,
4.603748681,1.655949697,-1.06E-07,,,
4.560320388,1.451693561,-2.16E-07,,,
4.522748363,1.564579496,-2.17E-07,,,
4.441748046,1.473209295,-3.32E-07,,,
-4.474876319,-1.372054919,-3.31E-07,,,
-4.592829648,-1.348654233,-2.15E-07,,,
-4.506147553,-1.265245688,-3.30E-07,,,
-4.584617274,-0.940683086,-3.29E-07,,,
-4.677123256,-1.017689565,-2.14E-07,,,
-4.561018031,-1.049559771,-3.30E-07,,,
-4.639760594,-0.611076343,-3.29E-07,,,
-4.737618804,-0.681363841,-2.14E-07,,,
-4.623988555,-0.721441372,-3.29E-07,,,
-4.366090823,-1.687353091,-3.32E-07,,,
-4.485229258,-1.67259387,-2.16E-07,,,
-4.404847954,-1.583108621,-3.31E-07,,,
-4.235192008,-1.994088775,-3.33E-07,,,
-4.354871747,-1.98800204,-2.17E-07,,,
-4.28126285,-1.892843168,-3.32E-07,,,
-4.082752046,-2.290949739,-3.34E-07,,,
-4.202361434,-2.293445149,-2.18E-07,,,
-4.135936606,-2.193142061,-3.34E-07,,,
-3.909506481,-2.576458951,-3.36E-07,,,
-4.028437269,-2.587423389,-2.19E-07,,,
-3.969536983,-2.482608184,-3.35E-07,,,
-4.331274379,-1.495413647,-4.43E-07,,,
-4.292517249,-1.599658117,-4.45E-07,,,
-4.253760118,-1.703902587,-4.44E-07,,,
-4.218943674,-1.511963143,-5.61E-07,,,
-4.180186544,-1.616207613,-5.61E-07,,,
-4.106612969,-1.528512639,-6.82E-07,,,
-4.42644378,-1.183035831,-4.42E-07,,,
-4.395172545,-1.289845063,-4.43E-07,,,
-4.363901311,-1.396654294,-4.42E-07,,,
-4.315468772,-1.207635206,-5.59E-07,,,
-4.284197537,-1.314444438,-5.60E-07,,,
-4.204493764,-1.232234582,-6.80E-07,,,
-4.139239901,-1.429753286,-6.84E-07,,,
-4.251570606,-1.41320379,-5.62E-07,,,
-4.171866832,-1.330993934,-6.83E-07,,,
-4.499201842,-0.864359414,-4.41E-07,,,
-4.475602599,-0.973236099,-4.42E-07,,,
-4.452003356,-1.082112784,-4.41E-07,,,
-4.390187167,-0.896912427,-5.58E-07,,,
-4.366587924,-1.005789112,-5.58E-07,,,
-4.281172492,-0.92946544,-6.79E-07,,,
-4.23005334,-1.131311534,-6.82E-07,,,
-4.341028348,-1.106712159,-5.60E-07,,,
-4.255612916,-1.030388487,-6.82E-07,,,
-4.663382528,-0.389494963,-3.29E-07,,,
-4.773958513,-0.341489763,-2.14E-07,,,
-4.671232423,-0.278278612,-3.29E-07,,,
-4.678972876,-0.055600949,-3.29E-07,,,
-4.785945436,8.65E-05,-2.14E-07,,,
-4.678863432,0.055860362,-3.29E-07,,,
-4.549072759,-0.541029974,-4.40E-07,,,
-4.53330072,-0.651395003,-4.42E-07,,,
-4.517528682,-0.761760033,-4.41E-07,,,
-4.442612885,-0.581348634,-5.57E-07,,,
-4.426840847,-0.691713664,-5.58E-07,,,
-4.336153012,-0.621667294,-6.78E-07,,,
-4.299499332,-0.826866058,-6.81E-07,,,
-4.408514007,-0.794313045,-5.59E-07,,,
-4.317826172,-0.724266676,-6.81E-07,,,
-4.575732257,-0.214863981,-4.40E-07,,,
-4.567882362,-0.326080332,-4.42E-07,,,
-4.560032466,-0.437296683,-4.40E-07,,,
-4.472382196,-0.262665701,-5.57E-07,,,
-4.4645323,-0.373882052,-5.57E-07,,,
-4.369032134,-0.310467422,-6.78E-07,,,
-4.347112719,-0.517934004,-6.81E-07,,,
-4.453572593,-0.477615343,-5.59E-07,,,
-4.358072427,-0.414200713,-6.81E-07,,,
-4.670708448,0.278488709,-3.30E-07,,,
-4.773544048,0.341612442,-2.14E-07,,,
-4.662662907,0.389655744,-3.30E-07,,,
-4.638716503,0.611130516,-3.30E-07,,,
-4.736879741,0.681381285,-2.15E-07,,,
-4.62281564,0.721438254,-3.30E-07,,,
-3.716302431,-2.849004353,-3.37E-07,,,
-3.833966292,-2.868349446,-2.20E-07,,,
-3.782889204,-2.759657036,-3.37E-07,,,
-3.50403875,-3.107001205,-3.39E-07,,,
-3.619888307,-3.134660016,-2.21E-07,,,
-3.576877204,-3.022676438,-3.38E-07,,,
-4.214212451,-1.800085624,-4.44E-07,,,
-4.168141608,-1.901331231,-4.46E-07,,,
-4.122070766,-2.002576839,-4.45E-07,,,
-4.101091209,-1.808573687,-5.62E-07,,,
-4.055020366,-1.909819295,-5.63E-07,,,
-3.987969967,-1.817061751,-6.84E-07,,,
-4.027517634,-1.720878713,-6.86E-07,,,
-4.140638876,-1.71239065,-5.63E-07,,,
-4.067065302,-1.624695676,-6.85E-07,,,
-4.075782768,-2.095818106,-4.46E-07,,,
-4.022598208,-2.193625784,-4.48E-07,,,
-3.969413648,-2.291433463,-4.47E-07,,,
-3.962444371,-2.09630183,-5.64E-07,,,
-3.909259811,-2.194109508,-5.65E-07,,,
-3.849105973,-2.096785553,-6.86E-07,,,
-3.895393971,-2.003544286,-6.88E-07,,,
-4.008732368,-2.003060562,-5.65E-07,,,
-3.941681969,-1.910303018,-6.87E-07,,,
-3.737519615,-2.654774596,-4.49E-07,,,
-3.670932842,-2.744121914,-4.51E-07,,,
-3.604346068,-2.833469231,-4.51E-07,,,
-3.625563253,-2.639239474,-5.68E-07,,,
-3.558976479,-2.728586792,-5.69E-07,,,
-3.51360689,-2.623704352,-6.90E-07,,,
-3.916631372,-2.381237626,-4.47E-07,,,
-3.856600869,-2.475088393,-4.50E-07,,,
-3.796570366,-2.568939159,-4.49E-07,,,
-3.803695258,-2.373717834,-5.66E-07,,,
-3.743664755,-2.467568601,-5.67E-07,,,
-3.690759144,-2.366198042,-6.88E-07,,,
-3.74354142,-2.276393879,-6.90E-07,,,
-3.856477534,-2.283913671,-5.67E-07,,,
-3.796323696,-2.186589716,-6.89E-07,,,
-3.572657641,-2.537868916,-6.92E-07,,,
-3.684614004,-2.553404037,-5.69E-07,,,
-3.631708392,-2.452033479,-6.92E-07,,,
-3.273716714,-3.34901794,-3.41E-07,,,
-3.387236829,-3.38490748,-2.22E-07,,,
-3.352458505,-3.270171956,-3.40E-07,,,
-3.026461857,-3.573818512,-3.44E-07,,,
-3.137161853,-3.617802059,-2.24E-07,,,
-3.11071839,-3.500841218,-3.43E-07,,,
-4.09870898,-1.249868887,-7.99E-07,,,
-4.066082048,-1.348628239,-8.01E-07,,,
-4.033455116,-1.447387592,-8.01E-07,,,
-3.992924196,-1.267503192,-9.20E-07,,,
-3.960297264,-1.366262545,-9.21E-07,,,
-3.887139411,-1.285137497,-1.04E-06,,,
-3.999841841,-1.538621801,-8.01E-07,,,
-3.960294174,-1.634804838,-8.03E-07,,,
-3.920746506,-1.730987876,-8.03E-07,,,
-3.893070713,-1.548730964,-9.22E-07,,,
-3.853523046,-1.644914001,-9.23E-07,,,
-3.786299585,-1.558840126,-1.05E-06,,,
-3.819912861,-1.467605916,-1.05E-06,,,
-3.926683989,-1.457496754,-9.23E-07,,,
-3.853526136,-1.376371707,-1.05E-06,,,
-4.176888372,-0.954600495,-7.98E-07,,,
-4.151328796,-1.055523542,-8.00E-07,,,
-4.12576922,-1.15644659,-7.99E-07,,,
-4.072604252,-0.97973555,-9.19E-07,,,
-4.047044676,-1.080658598,-9.19E-07,,,
-3.968320132,-1.004870606,-1.04E-06,,,
-3.914199652,-1.1917152,-1.05E-06,,,
-4.019984436,-1.174080895,-9.21E-07,,,
-3.941259892,-1.098292903,-1.04E-06,,,
-4.233915883,-0.654260108,-7.97E-07,,,
-4.215589043,-0.75685949,-7.99E-07,,,
-4.197262203,-0.859458872,-7.97E-07,,,
-4.131678754,-0.686852922,-9.17E-07,,,
-4.113351914,-0.789452303,-9.18E-07,,,
-4.029441625,-0.719445735,-1.04E-06,,,
-3.988693963,-0.909728982,-1.04E-06,,,
-4.092978083,-0.884593927,-9.20E-07,,,
-4.009067794,-0.814587359,-1.04E-06,,,
-4.579038359,0.112274097,-4.40E-07,,,
-4.579147802,8.13E-04,-4.42E-07,,,
-4.579257246,-0.110648526,-4.40E-07,,,
-4.479322729,0.057226519,-5.58E-07,,,
-4.479432172,-0.054234792,-5.57E-07,,,
-4.379607099,0.002178942,-6.78E-07,,,
-4.372557122,-0.206251967,-6.81E-07,,,
-4.475907184,-0.158450247,-5.59E-07,,,
-4.376082111,-0.102036512,-6.81E-07,,,
-4.55901408,0.438738475,-4.41E-07,,,
-4.567059621,0.32757144,-4.42E-07,,,
-4.575105162,0.216404405,-4.41E-07,,,
-4.463410795,0.376654171,-5.58E-07,,,
-4.471456336,0.265487136,-5.58E-07,,,
-4.367807509,0.314569867,-6.79E-07,,,
-4.375673902,0.106309251,-6.81E-07,,,
-4.475389532,0.161356828,-5.59E-07,,,
-4.371740706,0.210439559,-6.81E-07,,,
-4.269405696,-0.350446493,-7.96E-07,,,
-4.258445988,-0.454179784,-7.98E-07,,,
-4.247486281,-0.557913075,-7.97E-07,,,
-4.169779257,-0.390425564,-9.17E-07,,,
-4.15881955,-0.494158855,-9.17E-07,,,
-4.070152819,-0.430404635,-1.04E-06,,,
-4.043012023,-0.623098702,-1.04E-06,,,
-4.145249152,-0.590505888,-9.19E-07,,,
-4.056582421,-0.526751669,-1.04E-06,,,
-4.283098192,-0.044796453,-7.96E-07,,,
-4.279573204,-0.149011908,-7.98E-07,,,
-4.276048216,-0.253227363,-7.96E-07,,,
-4.186589286,-0.091771849,-9.17E-07,,,
-4.183064298,-0.195987303,-9.17E-07,,,
-4.090080379,-0.138747244,-1.04E-06,,,
-4.076795339,-0.333185505,-1.04E-06,,,
-4.176421777,-0.293206434,-9.18E-07,,,
-4.083437859,-0.235966375,-1.04E-06,,,
-4.583252352,0.940582841,-3.31E-07,,,
-4.676191773,1.017611635,-2.15E-07,,,
-4.559589927,1.04941969,-3.31E-07,,,
-4.504587215,1.265074527,-3.32E-07,,,
-4.59176602,1.348544353,-2.16E-07,,,
-4.473246928,1.371892514,-3.32E-07,,,
-4.515882422,0.762991496,-4.42E-07,,,
-4.531783285,0.652683758,-4.43E-07,,,
-4.547684147,0.54237602,-4.42E-07,,,
-4.424850066,0.694237,-5.60E-07,,,
-4.440750929,0.583929262,-5.59E-07,,,
-4.333817711,0.625482504,-6.80E-07,,,
-4.356477577,0.418207413,-6.82E-07,,,
-4.452080862,0.480291717,-5.60E-07,,,
-4.345147644,0.521844959,-6.82E-07,,,
-4.449971069,1.083278781,-4.43E-07,,,
-4.473633494,0.974441932,-4.44E-07,,,
-4.49729592,0.865605082,-4.43E-07,,,
-4.364014636,1.008301022,-5.61E-07,,,
-4.387677062,0.899464173,-5.60E-07,,,
-4.278058204,0.933323264,-6.81E-07,,,
-4.315231208,0.728096091,-6.83E-07,,,
-4.406263564,0.796850587,-5.61E-07,,,
-4.296644706,0.830709678,-6.84E-07,,,
-3.539260566,-2.914846977,-4.51E-07,,,
-3.466422112,-2.999171744,-4.54E-07,,,
-3.393583658,-3.083496511,-4.53E-07,,,
-3.428805474,-2.891342282,-5.71E-07,,,
-3.35596702,-2.975667049,-5.72E-07,,,
-3.318350383,-2.867837588,-6.93E-07,,,
-3.383435885,-2.786459843,-6.95E-07,,,
-3.493890977,-2.809964537,-5.71E-07,,,
-3.448521388,-2.705082098,-6.94E-07,,,
-3.322742848,-3.159934925,-4.54E-07,,,
-3.244001058,-3.238780909,-4.56E-07,,,
-3.165259267,-3.317626893,-4.56E-07,,,
-3.214285401,-3.128543878,-5.74E-07,,,
-3.13554361,-3.207389862,-5.75E-07,,,
-3.105827953,-3.097152831,-6.96E-07,,,
-3.176668763,-3.020714416,-6.98E-07,,,
-3.285126211,-3.052105464,-5.74E-07,,,
-3.247509573,-2.944276002,-6.97E-07,,,
-3.880781016,-1.819751302,-8.03E-07,,,
-3.834493019,-1.912992569,-8.06E-07,,,
-3.788205021,-2.006233837,-8.05E-07,,,
-3.773592066,-1.822440853,-9.25E-07,,,
-3.727304068,-1.915682121,-9.26E-07,,,
-3.666403116,-1.825130405,-1.05E-06,,,
-3.706368606,-1.736366978,-1.05E-06,,,
-3.813557556,-1.733677427,-9.25E-07,,,
-3.746334096,-1.647603552,-1.05E-06,,,
-3.742085293,-2.091962416,-8.06E-07,,,
-3.689303017,-2.181766579,-8.08E-07,,,
-3.636520741,-2.271570742,-8.07E-07,,,
-3.635064614,-2.08713928,-9.27E-07,,,
-3.582282337,-2.176943443,-9.28E-07,,,
-3.528043934,-2.082316143,-1.05E-06,,,
-3.574163662,-1.996587564,-1.05E-06,,,
-3.681184341,-2.0014107,-9.28E-07,,,
-3.620283389,-1.910858984,-1.05E-06,,,
-3.408493549,-2.603781742,-8.11E-07,,,
-3.343408047,-2.685159487,-8.13E-07,,,
-3.278322545,-2.766537232,-8.13E-07,,,
-3.303380209,-2.583859131,-9.32E-07,,,
-3.238294706,-2.665236876,-9.34E-07,,,
-3.198266868,-2.56393652,-1.06E-06,,,
-3.584441956,-2.353819358,-8.08E-07,,,
-3.525391205,-2.439654795,-8.10E-07,,,
-3.466340453,-2.525490232,-8.10E-07,,,
-3.478124768,-2.341440674,-9.30E-07,,,
-3.419074017,-2.427276111,-9.31E-07,,,
-3.37180758,-2.329061991,-1.05E-06,,,
-3.423886365,-2.246813375,-1.05E-06,,,
-3.530203553,-2.259192059,-9.30E-07,,,
-3.47596515,-2.164564759,-1.05E-06,,,
-3.256113772,-2.48564501,-1.06E-06,,,
-3.361227113,-2.505567621,-9.33E-07,,,
-3.313960676,-2.4073535,-1.06E-06,,,
-2.763572651,-3.780322133,-3.46E-07,,,
-2.870950556,-3.832195346,-2.26E-07,,,
-2.852888987,-3.71355897,-3.45E-07,,,
-2.486528336,-3.9675357,-3.49E-07,,,
-2.59004231,-4.027037487,-2.28E-07,,,
-2.580392325,-3.907310498,-3.48E-07,,,
-3.088976257,-3.388712712,-4.57E-07,,,
-3.004719723,-3.461690006,-4.59E-07,,,
-2.92046319,-3.534667301,-4.59E-07,,,
-2.98297759,-3.3495615,-5.77E-07,,,
-2.898721057,-3.422538795,-5.79E-07,,,
-2.876978923,-3.310410288,-7.01E-07,,,
-2.953261933,-3.239324469,-7.02E-07,,,
-3.0592606,-3.278475681,-5.78E-07,,,
-3.029544943,-3.16823865,-7.01E-07,,,
-2.839099303,-3.600117997,-4.60E-07,,,
-2.749782967,-3.66688116,-4.63E-07,,,
-2.66046663,-3.733644323,-4.62E-07,,,
-2.735993282,-3.553440186,-5.81E-07,,,
-2.646676946,-3.62020335,-5.83E-07,,,
-2.632887262,-3.506762376,-7.05E-07,,,
-2.714251149,-3.44131168,-7.07E-07,,,
-2.817357169,-3.48798949,-5.81E-07,,,
-2.795615036,-3.375860984,-7.05E-07,,,
-3.868960505,-1.023419447,-1.16E-06,,,
-3.841900265,-1.116841744,-1.16E-06,,,
-3.814840024,-1.210264041,-1.16E-06,,,
-3.769600878,-1.041968288,-1.28E-06,,,
-3.742540637,-1.135390585,-1.28E-06,,,
-3.67024125,-1.060517128,-1.40E-06,,,
-3.685159634,-1.563406958,-1.17E-06,,,
-3.645194145,-1.652170384,-1.17E-06,,,
-3.605228655,-1.74093381,-1.17E-06,,,
-3.584019684,-1.567973789,-1.29E-06,,,
-3.544054194,-1.656737216,-1.29E-06,,,
-3.482879733,-1.572540621,-1.41E-06,,,
-3.78662264,-1.297010338,-1.16E-06,,,
-3.753009365,-1.388244548,-1.16E-06,,,
-3.71939609,-1.479478758,-1.16E-06,,,
-3.686105869,-1.30888318,-1.28E-06,,,
-3.652492594,-1.400117389,-1.28E-06,,,
-3.585589098,-1.320756021,-1.40E-06,,,
-3.613806482,-1.234009723,-1.41E-06,,,
-3.714323253,-1.222136882,-1.28E-06,,,
-3.642023866,-1.147263426,-1.40E-06,,,
-3.517116188,-1.488612421,-1.41E-06,,,
-3.618256139,-1.484045589,-1.29E-06,,,
-3.551352643,-1.404684221,-1.41E-06,,,
-4.403015807,1.583036968,-3.33E-07,,,
-4.483962812,1.672574635,-2.17E-07,,,
-4.364124974,1.687363433,-3.34E-07,,,
-4.232763482,1.9943312,-3.35E-07,,,
-4.353307026,1.988139809,-2.18E-07,,,
-4.278998812,1.89301055,-3.35E-07,,,
-3.931624431,-0.745013997,-1.16E-06,,,
-3.911250601,-0.84015562,-1.16E-06,,,
-3.89087677,-0.935297244,-1.16E-06,,,
-3.833807238,-0.770582259,-1.28E-06,,,
-3.813433407,-0.865723882,-1.28E-06,,,
-3.735990044,-0.796150521,-1.40E-06,,,
-3.692157515,-0.972394926,-1.40E-06,,,
-3.791517142,-0.953846085,-1.28E-06,,,
-3.71407378,-0.884272723,-1.40E-06,,,
-3.974489387,-0.463011074,-1.16E-06,,,
-3.960918989,-0.559358108,-1.16E-06,,,
-3.947348591,-0.655705141,-1.16E-06,,,
-3.878825955,-0.495617513,-1.28E-06,,,
-3.865255557,-0.591964546,-1.28E-06,,,
-3.783162523,-0.528223952,-1.40E-06,,,
-3.751714204,-0.706841664,-1.40E-06,,,
-3.849531397,-0.681273403,-1.28E-06,,,
-3.767438363,-0.617532808,-1.40E-06,,,
-4.274903835,0.260927337,-7.97E-07,,,
-4.278837032,0.156797029,-7.98E-07,,,
-4.282770228,0.052666721,-7.97E-07,,,
-4.182000161,0.207284808,-9.17E-07,,,
-4.185933358,0.103154499,-9.17E-07,,,
-4.089096487,0.153642278,-1.04E-06,,,
-4.089752415,-0.04128407,-1.04E-06,,,
-4.186261322,0.005691325,-9.18E-07,,,
-4.089424451,0.056179104,-1.04E-06,,,
-4.244959636,0.565229759,-7.99E-07,,,
-4.256289569,0.461592213,-8.00E-07,,,
-4.267619502,0.357954668,-7.98E-07,,,
-4.156101562,0.504977014,-9.19E-07,,,
-4.167431495,0.401339468,-9.18E-07,,,
-4.067243487,0.444724269,-1.04E-06,,,
-4.081812154,0.250669608,-1.04E-06,,,
-4.174715828,0.304312138,-9.19E-07,,,
-4.074527821,0.347696938,-1.04E-06,,,
-3.997116349,-0.178531744,-1.16E-06,,,
-3.990473829,-0.275750875,-1.16E-06,,,
-3.983831308,-0.372970005,-1.16E-06,,,
-3.904152318,-0.218316245,-1.28E-06,,,
-3.897509798,-0.315535375,-1.28E-06,,,
-3.811188288,-0.258100745,-1.40E-06,,,
-3.792504444,-0.438182883,-1.40E-06,,,
-3.888167876,-0.405576444,-1.28E-06,,,
-3.801846366,-0.348141814,-1.40E-06,,,
-3.999224219,0.107587269,-1.16E-06,,,
-3.999552183,0.010124095,-1.16E-06,,,
-3.999880147,-0.087339079,-1.16E-06,,,
-3.909351951,0.06153226,-1.28E-06,,,
-3.909679915,-0.035930914,-1.28E-06,,,
-3.819479682,0.015477252,-1.40E-06,,,
-3.813952086,-0.16690808,-1.40E-06,,,
-3.906916117,-0.127123579,-1.28E-06,,,
-3.816715884,-0.075715414,-1.40E-06,,,
-4.361549242,1.397800067,-4.45E-07,,,
-4.392889529,1.29098208,-4.46E-07,,,
-4.424229816,1.184164092,-4.44E-07,,,
-4.281191843,1.316889633,-5.62E-07,,,
-4.31253213,1.210071645,-5.62E-07,,,
-4.200834445,1.235979198,-6.83E-07,,,
-4.252316951,1.034208575,-6.85E-07,,,
-4.338273383,1.109186334,-5.63E-07,,,
-4.226575698,1.135093887,-6.85E-07,,,
-4.250914446,1.705074568,-4.46E-07,,,
-4.289805279,1.600748103,-4.47E-07,,,
-4.328696112,1.496421637,-4.45E-07,,,
-4.17659475,1.618459237,-5.64E-07,,,
-4.215485583,1.514132772,-5.64E-07,,,
-4.102275054,1.531843907,-6.85E-07,,,
-4.167981314,1.334600767,-6.87E-07,,,
-4.248338713,1.415511202,-5.64E-07,,,
-4.135128184,1.433222337,-6.87E-07,,,
-4.193634307,0.8666935,-8.00E-07,,,
-4.212220809,0.764079914,-8.01E-07,,,
-4.230807312,0.661466327,-7.99E-07,,,
-4.10921041,0.800063737,-9.20E-07,,,
-4.127796912,0.69745015,-9.20E-07,,,
-4.024786513,0.733433973,-1.04E-06,,,
-4.053091163,0.540960837,-1.04E-06,,,
-4.141949237,0.601213582,-9.21E-07,,,
-4.038938838,0.637197405,-1.04E-06,,,
-4.121261454,1.163587555,-8.02E-07,,,
-4.147002707,1.062702244,-8.03E-07,,,
-4.17274396,0.961816933,-8.01E-07,,,
-4.041688464,1.091195913,-9.22E-07,,,
-4.067429717,0.990310602,-9.22E-07,,,
-3.962115474,1.018804271,-1.04E-06,,,
-4.003896167,0.828557405,-1.05E-06,,,
-4.088320063,0.895187169,-9.23E-07,,,
-3.98300582,0.923680838,-1.05E-06,,,
-2.196858792,-4.134499696,-3.51E-07,,,
-2.295955795,-4.201341267,-2.30E-07,,,
-2.29476157,-4.081130299,-3.51E-07,,,
-1.896087654,-4.280325941,-3.54E-07,,,
