X,Y,phi
9.964882731,3.605801949,0.001140765
10.2281386,3.470093416,0.001130502
10.05842776,3.461477577,0.001133632
10.15197278,3.317153206,0.001125425
10.13538729,3.860447453,0.001144433
10.05013501,3.733124701,0.001142999
10.21984585,3.74174054,0.001139455
9.428632556,2.693596021,0.001089747
9.336114066,2.54244466,0.001074529
9.243595576,2.391293298,0.001056672
9.521354543,2.544139773,0.001074253
9.428836053,2.392988411,0.001056751
9.61407653,2.394683524,0.00105631
9.704555766,2.547440563,0.001073606
9.795035002,2.700197602,0.001088155
9.611833779,2.696896812,0.001089237
9.703439299,3.151215153,0.001123008
9.611837052,2.998675443,0.00111385
9.520234804,2.846135732,0.001102763
9.795038274,3.001976233,0.001112491
9.703436027,2.849436523,0.001101828
9.88663725,2.852737313,0.001100322
9.975731111,3.009180793,0.001110785
10.06482497,3.165624274,0.001119136
9.884132136,3.158419713,0.001121425
9.87773492,3.454273017,0.001136287
9.79058711,3.302744085,0.001130368
9.971279947,3.309948645,0.001128249
8.586910506,2.236710563,0.001032076
8.495947058,2.08695287,0.001007652
8.40498361,1.937195178,9.80E-04
8.683311148,2.08722994,0.001009798
8.5923477,1.937472248,9.82E-04
8.779711791,1.937749318,9.84E-04
8.871366675,2.088373732,0.001011499
8.963021559,2.238998145,0.001035442
8.774966032,2.237854354,0.001034076
8.239905429,1.043412422,7.19E-04
8.331407493,1.191625615,7.79E-04
8.422909557,1.339838808,8.31E-04
8.147832088,1.193748518,7.76E-04
8.239334152,1.341961711,8.29E-04
8.055758747,1.344084614,8.26E-04
8.227933024,1.639653195,9.12E-04
8.141845885,1.491868904,8.72E-04
8.32542129,1.489746002,8.74E-04
7.498875881,0.448857208,3.84E-04
7.406657994,0.299238138,2.72E-04
7.314440108,0.149619069,1.44E-04
7.222222222,0,0
7.59184318,0.299238138,2.74E-04
7.499625294,0.149619069,1.45E-04
7.407407407,0,4.26E-21
7.684810479,0.149619069,1.46E-04
7.592592593,0,5.14E-20
7.777235851,0.298922211,2.76E-04
7.869661222,0.448225353,3.88E-04
7.684268552,0.44854128,3.86E-04
7.778539616,0.898600333,6.47E-04
7.685318371,0.748685958,5.70E-04
7.592097126,0.598771583,4.82E-04
7.870711042,0.74837003,5.73E-04
7.777489797,0.598455655,4.85E-04
7.962882468,0.598139728,4.88E-04
8.05519076,0.746528694,5.75E-04
8.147499052,0.894917661,6.52E-04
7.963019334,0.896758997,6.50E-04
7.96335237,1.195589853,7.74E-04
7.870945993,1.047095093,7.14E-04
8.055425711,1.045253757,7.17E-04
8.218120559,1.936245989,9.76E-04
8.309084007,2.086003681,0.001004689
8.400047455,2.235761374,0.001029578
8.122220956,2.085054493,0.00100084
8.213184405,2.234812185,0.001026195
8.026321354,2.233862996,0.001021927
7.96051929,1.496288901,8.69E-04
8.046606428,1.644073192,9.10E-04
8.132693566,1.791857482,9.45E-04
7.865279832,1.648493188,9.06E-04
7.95136697,1.796277479,9.42E-04
7.770040374,1.800697476,9.38E-04
7.940894361,2.089474489,9.97E-04
7.855467368,1.945085982,9.69E-04
8.036793963,1.940665986,9.73E-04
12.51928988,6.434793176,6.61E-04
12.59469029,6.280813062,6.62E-04
12.67009069,6.126832948,6.62E-04
12.69413614,6.425437899,5.85E-04
12.76953654,6.271457785,5.86E-04
12.8689824,6.416082622,4.97E-04
12.32877506,6.149859843,7.85E-04
12.49943288,6.138346396,7.27E-04
12.42403247,6.29232651,7.27E-04
12.88217319,6.721625702,4.00E-04
12.96300092,6.564176524,4.00E-04
13.06176938,6.714811195,2.85E-04
12.61330841,6.582887077,5.85E-04
12.78815466,6.5735318,4.98E-04
12.70732693,6.730980979,4.98E-04
11.73198909,6.029692572,9.53E-04
11.80266469,5.885218605,9.53E-04
11.87334029,5.740744638,9.53E-04
11.89916528,6.02225944,9.19E-04
11.96984088,5.877785474,9.19E-04
12.06634147,6.014826309,8.80E-04
11.70996708,5.750224357,9.82E-04
11.63929148,5.894698323,9.83E-04
11.54659387,5.759704075,0.001008549
11.38260869,5.763022902,0.001032244
11.4753063,5.89801715,0.001009395
11.56800391,6.033011398,9.83E-04
11.31132112,5.901335976,0.001032891
11.40401873,6.036330225,0.001009772
11.24003355,6.039649051,0.001033068
11.15079961,5.906727363,0.001052864
11.06156567,5.773805675,0.00107034
11.22208718,5.768414288,0.00105242
12.00648797,6.45093399,8.36E-04
12.08216453,6.303087052,8.37E-04
12.15784109,6.155240115,8.37E-04
12.17742194,6.445553718,7.85E-04
12.2530985,6.297706781,7.86E-04
12.34835591,6.440173447,7.27E-04
11.9906649,6.162673246,8.80E-04
11.91498834,6.310520184,8.80E-04
11.82348871,6.170106378,9.19E-04
10.04860579,4.028971638,0.001150355
9.876572009,4.07017307,0.001154837
9.704538228,4.111374503,0.001158513
9.96335351,3.901648886,0.001149479
9.791319729,3.942850319,0.001153718
9.87810123,3.774326134,0.001147801
9.940763755,4.307150135,0.001156965
9.822650991,4.209262319,0.001158231
9.994684772,4.168060886,0.001153841
9.746625352,4.552569151,0.001163492
9.732596311,4.405504268,0.001162381
9.718567269,4.258439386,0.001160721
9.850709074,4.503392085,0.001160762
9.836680033,4.356327202,0.00115977
9.954792796,4.454215018,0.001157837
10.90046615,5.772771255,0.001086582
10.98970009,5.905692943,0.001071225
11.07893403,6.038614631,0.001053548
10.82860057,5.904658523,0.001087312
10.91783451,6.037580211,0.001071754
10.756735,6.036545791,0.001087687
10.22293251,4.684442761,0.001150577
10.26784349,4.781775113,0.001148555
10.31275447,4.879107466,0.001146155
10.12679764,4.761709999,0.001153787
10.17170862,4.859042351,0.001151812
10.03066277,4.838977237,0.001156634
10.13620222,4.617063571,0.001153397
10.04006735,4.694330809,0.001156423
10.04947194,4.54968438,0.001155784
9.841304492,4.648038513,0.001161708
9.945388214,4.598861447,0.001158843
9.935983632,4.743507875,0.001159422
10.67095475,5.904804583,0.001100996
10.5851745,5.773063376,0.001112701
10.49939426,5.641322168,0.001122804
10.74282033,5.772917315,0.001100422
10.65704008,5.641176108,0.001111929
10.81468591,5.641030047,0.001099493
10.63577445,5.389568387,0.001120832
10.72523018,5.515299217,0.001110958
10.56758435,5.515445278,0.001121963
10.54966203,5.261177629,0.001129112
10.48147194,5.387054519,0.001130409
10.41328184,5.512931409,0.001131414
10.39535952,5.258663761,0.001137689
10.32716943,5.384540651,0.00113886
10.24105701,5.256149892,0.001145141
10.38288588,5.018165017,0.00114179
10.46627396,5.139671323,0.001135995
10.31197145,5.137157455,0.001143616
10.24184003,4.998099903,0.001148122
10.1709256,5.117092341,0.001149789
10.10079418,4.978034789,0.00115362
8.874236188,2.684934448,0.001088491
8.778460961,2.535526486,0.001072292
8.682685734,2.386118524,0.001053487
8.966516487,2.536670278,0.001073489
8.87074126,2.387262316,0.001055085
9.058796786,2.388406107,0.00105605
9.151315277,2.539557469,0.001074288
9.243833767,2.69070883,0.001089887
9.059034978,2.687821639,0.001089468
9.444230005,3.60544069,0.001147533
9.530633103,3.454032178,0.001140525
9.617036201,3.302623666,0.00113235
9.617780914,3.60556111,0.001145773
9.704184012,3.454152598,0.001138654
9.791331822,3.60568153,0.001143517
9.704550321,3.774205714,0.001150461
9.61776882,3.942729899,0.001156285
9.530999413,3.774085295,0.001152625
9.156091253,3.139729049,0.001125338
9.062139564,2.988130849,0.001114952
8.968187876,2.836532648,0.00110267
9.246938354,2.99101804,0.001115127
9.152986666,2.83941984,0.001103246
9.337785455,2.842307031,0.001103263
9.429387703,2.994846741,0.001114761
9.52098995,3.147386452,0.00112433
9.338540601,3.14355775,0.001125107
9.434586852,3.298794964,0.001133563
9.348183754,3.450203476,0.001141629
9.252137503,3.294966263,0.00113423
8.322976316,2.671823429,0.001081506
8.224091329,2.525836618,0.001064214
8.125206341,2.379849807,0.001044354
8.410954379,2.526785807,0.00106738
8.312069392,2.380798996,0.001048071
8.498932443,2.381748185,0.001050903
8.59470767,2.531156147,0.001070175
8.690482898,2.680564108,0.001086842
8.506729607,2.676193769,0.001084513
7.687611962,1.048709144,7.10E-04
7.780018339,1.197203904,7.70E-04
7.872424716,1.345698664,8.22E-04
7.596684308,1.198817955,7.65E-04
7.689090686,1.347312715,8.17E-04
7.505756655,1.348926766,8.11E-04
7.681945801,1.650107239,9.01E-04
7.593851228,1.499517002,8.59E-04
7.777185259,1.497902952,8.64E-04
6.940734381,0.450528741,3.71E-04
6.849378476,0.300352494,2.63E-04
6.758022571,0.150176247,1.39E-04
6.666666667,0,0
7.034563661,0.300352494,2.67E-04
6.943207757,0.150176247,1.41E-04
6.851851852,0,4.16E-21
7.128392942,0.150176247,1.43E-04
7.037037037,0,5.02E-20
7.220610828,0.299795316,2.70E-04
7.312828714,0.449414385,3.81E-04
7.126781547,0.449971563,3.76E-04
7.222506264,0.898872435,6.30E-04
7.128582303,0.749424537,5.54E-04
7.034658342,0.599976639,4.68E-04
7.31462947,0.74886736,5.60E-04
7.220705509,0.599419461,4.74E-04
7.406752675,0.598862284,4.78E-04
7.49997392,0.748776659,5.66E-04
7.593195165,0.898691034,6.43E-04
7.407850715,0.898781735,6.37E-04
7.411339858,1.198908656,7.58E-04
7.316923061,1.048890546,6.98E-04
7.502267512,1.048799845,7.05E-04
7.795414445,2.670437567,0.001069223
7.872383415,2.52491271,0.001055708
7.949352384,2.379387853,0.001039943
7.971268402,2.670899521,0.001074353
8.048237372,2.525374664,0.001060478
8.147122359,2.671361475,0.001078447
7.268385076,1.802320001,9.15E-04
7.347508935,1.651188922,8.86E-04
7.426632795,1.500057844,8.52E-04
7.435603509,1.801779159,9.24E-04
7.514727368,1.650648081,8.94E-04
7.602821942,1.801238317,9.32E-04
7.330379189,1.963457855,9.51E-04
7.497597622,1.962917013,9.59E-04
7.664816055,1.962376172,9.66E-04
7.392373302,2.124595709,9.82E-04
7.559591735,2.124054867,9.90E-04
7.454367416,2.285733563,0.00100902
7.835670041,2.251153185,0.001019276
7.645018728,2.268443374,0.001014974
7.750243048,2.106764678,9.94E-04
7.681732102,2.542202899,0.001051492
7.568049759,2.413968231,0.001031424
7.758701072,2.396678042,0.001036509
12.27624299,6.888276693,6.61E-04
12.35725862,6.73711552,6.62E-04
12.43827425,6.585954348,6.62E-04
12.45127714,6.885209422,5.85E-04
12.53229277,6.73404825,5.86E-04
12.6263113,6.882142151,4.98E-04
12.09640631,6.596714891,7.86E-04
12.26734028,6.591334619,7.28E-04
12.18632465,6.742495792,7.27E-04
12.62821372,7.187901743,4.00E-04
12.71477959,7.033488312,4.00E-04
12.8079122,7.187551302,2.85E-04
12.36471128,7.039622853,5.85E-04
12.53974543,7.036555583,4.99E-04
12.45317957,7.190969014,4.98E-04
11.50422943,6.45504893,9.54E-04
11.58014932,6.313263477,9.54E-04
11.6560692,6.171478024,9.54E-04
11.67164894,6.453677283,9.20E-04
11.74756883,6.31189183,9.20E-04
11.83906846,6.452305636,8.81E-04
11.49208402,6.174796851,9.84E-04
11.41616414,6.316582303,9.84E-04
11.32809884,6.178115677,0.00101018
11.16384073,6.175370516,0.001033941
11.25190602,6.313837142,0.001010805
11.33997131,6.452303769,9.84E-04
11.0876479,6.311091981,0.001034369
11.1757132,6.449558608,0.001010986
11.01145508,6.446813447,0.001034355
10.92654839,6.310057561,0.001054451
10.84164169,6.173301676,0.001072229
11.00274121,6.174336096,0.001054221
11.76313592,6.886019072,8.37E-04
11.84425327,6.740990711,8.37E-04
11.92537062,6.595962351,8.37E-04
11.93417161,6.886771612,7.86E-04
12.01528896,6.741743252,7.86E-04
12.1052073,6.887524152,7.27E-04
11.75795111,6.597333997,8.81E-04
11.67683376,6.742362358,8.81E-04
11.59053159,6.598705644,9.20E-04
9.17219301,4.020739438,0.001162779
9.262872009,3.882306522,0.001158351
9.353551007,3.743873606,0.001153269
9.349641416,4.050951127,0.001162136
9.440320414,3.912518211,0.001157707
9.527089822,4.081162815,0.001160714
9.370273535,4.469074292,0.00116922
9.304246693,4.319629341,0.001167901
9.238219852,4.17018439,0.001165754
9.481695099,4.349841029,0.001166028
9.415668258,4.200396078,0.001164496
9.593116664,4.230607766,0.00116246
9.621174746,4.524737531,0.001165869
9.49572414,4.496905912,0.001167778
9.607145705,4.377672649,0.001164438
9.687739208,4.660892065,0.001165529
9.782418348,4.756361427,0.001163604
9.877097488,4.851830789,0.001161177
9.628853065,4.769214978,0.001167279
9.723532204,4.864684341,0.001165213
9.569966921,4.877537892,0.001168744
9.562288603,4.633060445,0.001167802
9.503402459,4.741383359,0.001169448
9.436837997,4.605228825,0.001169607
10.68023231,6.166506018,0.001088501
10.765139,6.303261903,0.001072856
10.8500457,6.440017788,0.001054892
10.60372962,6.296466244,0.001088982
10.68863632,6.433222129,0.00107315
10.52722693,6.42642647,0.001089128
10.44538427,6.291231924,0.0011027
10.36354161,6.156037378,0.001114676
10.28169895,6.020842832,0.001125054
10.52188696,6.161271698,0.001102368
10.4400443,6.026077152,0.001114158
10.59838965,6.031311471,0.001101702
10.42682916,5.767829056,0.001123835
10.5126094,5.899570264,0.00111357
10.35426405,5.894335944,0.001124585
9.792691663,5.240542663,0.001162158
9.872015366,5.106687521,0.001160599
9.951339069,4.972832379,0.001158758
9.942146779,5.245745073,0.001157248
10.02147048,5.111889931,0.001155575
10.09160189,5.250947483,0.001151576
9.644208502,4.998539482,0.001167165
9.797773785,4.985685931,0.001163215
9.718450082,5.119541073,0.00116497
10.34519824,5.636933337,0.00113232
10.27263314,5.763440225,0.001133234
10.20006804,5.889947112,0.001133866
10.19100223,5.632544505,0.001140778
10.11843713,5.759051393,0.001141573
10.03680621,5.628155674,0.001148176
10.10488981,5.504153747,0.001147417
10.17297341,5.38015182,0.001146406
10.25908583,5.508542578,0.001139945
10.0235183,5.37494941,0.001152741
9.955434696,5.498951337,0.001153654
9.87406318,5.369747,0.001158315
8.599687782,3.127680913,0.001122684
8.507450627,2.975728419,0.001110885
8.415213471,2.823775924,0.001097159
8.691203918,2.980098758,0.001112921
8.598966762,2.828146263,0.001099681
8.782720053,2.832516603,0.001101523
8.876671741,2.984114804,0.001114245
8.970623429,3.135713004,0.001125071
8.785155606,3.131696959,0.001124187
8.886144678,3.575789489,0.001148454
8.790659046,3.426419964,0.001141214
8.695173414,3.277050439,0.001132624
8.97612687,3.430436009,0.001141811
8.880641238,3.281066484,0.001133674
9.066109061,3.285082529,0.001134106
9.162155312,3.440319743,0.001142041
9.258201563,3.595556956,0.001148482
9.07217312,3.585673223,0.001148789
9.076843566,3.872422789,0.001159142
8.981494122,3.724106139,0.001154366
9.167522565,3.733989873,0.001154139
8.695978445,3.996438007,0.001163353
8.759367189,3.856221834,0.001159019
8.822755934,3.716005662,0.001154053
8.854716633,4.004538484,0.001163643
8.918105378,3.864322311,0.001159321
9.013454822,4.012638961,0.001163452
8.05488753,3.077585996,0.001111508
7.968396502,2.941869853,0.001099065
7.881905474,2.80615371,0.00108497
8.144250459,2.942331807,0.001102767
8.057759431,2.806615664,0.001089386
8.233613388,2.807077618,0.001092766
8.325850543,2.959030113,0.0011071
8.418087698,3.110982608,0.001119507
8.236487614,3.094284302,0.001115781
7.128690564,1.048982293,6.88E-04
7.223107361,1.199000403,7.49E-04
7.317524158,1.349018514,8.03E-04
7.034874865,1.199092151,7.38E-04
7.129291661,1.349110261,7.92E-04
6.941059165,1.349202009,7.79E-04
7.159276439,1.65128067,8.75E-04
7.050167802,1.50024134,8.30E-04
7.238400298,1.500149592,8.42E-04
6.394389683,0.43265671,3.33E-04
6.299963493,0.288437807,2.33E-04
6.205537302,0.144218903,1.22E-04
6.111111111,0,0
6.485148678,0.288437807,2.42E-04
6.390722487,0.144218903,1.26E-04
6.296296296,0,3.51E-21
6.575907672,0.144218903,1.31E-04
6.481481481,0,4.54E-20
6.667263577,0.29439515,2.53E-04
6.758619482,0.444571397,3.60E-04
6.576504583,0.438614054,3.48E-04
6.670071889,0.897119557,5.95E-04
6.57817782,0.742298608,5.17E-04
6.486283752,0.587477659,4.30E-04
6.760292719,0.748255952,5.33E-04
6.668398651,0.593435003,4.45E-04
6.85051355,0.599392346,4.59E-04
6.944437511,0.748840245,5.45E-04
7.038361472,0.898288143,6.21E-04
6.85421668,0.89770385,6.09E-04
6.850730073,1.198507858,7.24E-04
6.760400981,1.047813708,6.63E-04
6.944545772,1.048398,6.77E-04
5.905203238,0.42341852,2.81E-04
5.788654011,0.282279013,1.90E-04
5.672104783,0.141139507,9.61E-05
5.555555556,0,0
5.973839196,0.282279013,2.08E-04
5.857289968,0.141139507,1.05E-04
5.740740741,0,2.06E-21
6.042475153,0.141139507,1.14E-04
5.925925926,0,3.83E-20
6.068265387,0.426497916,3.02E-04
6.136901344,0.28535841,2.22E-04
6.231327535,0.429577313,3.19E-04
7.703250552,2.804959385,0.001079229
7.78974158,2.940675528,0.001094031
7.876232608,3.076391672,0.00110718
7.611086658,2.939481204,0.001088026
7.697577687,3.075197347,0.001101881
7.518922765,3.074003022,0.001095613
7.371863566,2.707669781,0.001056226
7.399364849,2.567024375,0.001041906
7.426866132,2.426378969,0.00102617
7.513047192,2.695259043,0.001061609
7.540548476,2.554613637,0.001047224
7.654230819,2.682848305,0.001065941
7.420883299,2.829780861,0.001070754
7.562066925,2.817370123,0.001075517
7.469903032,2.951891942,0.001083883
6.773177795,1.802359147,8.76E-04
6.829138252,1.651306768,8.49E-04
6.885098708,1.500254388,8.17E-04
6.938246889,1.802346098,8.92E-04
6.994207345,1.651293719,8.64E-04
7.103315982,1.802333049,9.05E-04
7.034353718,2.138621143,9.61E-04
6.947295077,2.026533811,9.35E-04
6.860236436,1.914446479,9.07E-04
7.112364171,2.026520762,9.48E-04
7.02530553,1.91443343,9.21E-04
7.190374623,1.914420381,9.33E-04
7.174358284,2.187658616,9.79E-04
7.252368737,2.075558236,9.66E-04
7.31436285,2.23669609,9.95E-04
7.029309349,2.267863574,9.81E-04
7.169313915,2.316901047,9.98E-04
7.309318481,2.365938521,0.00101256
7.02426498,2.397106005,9.98E-04
7.164269546,2.446143478,0.001014291
7.019220611,2.526348436,0.001014211
7.254315914,2.647229333,0.001043362
7.136768262,2.586788884,0.001029357
7.281817197,2.506583927,0.001028669
12.0164979,7.332711386,6.62E-04
12.1030796,7.184566488,6.63E-04
12.18966129,7.03642159,6.63E-04
12.19154789,7.335912649,5.85E-04
12.27812958,7.187767751,5.86E-04
12.36659787,7.339113912,4.98E-04
11.84758992,7.03491651,7.86E-04
12.0186256,7.03566905,7.28E-04
11.93204391,7.183813948,7.28E-04
12.35723911,7.644664024,4.00E-04
12.44944348,7.493489599,4.00E-04
12.53686033,7.650751787,2.85E-04
12.09934351,7.487087073,5.86E-04
12.2743935,7.490288336,4.99E-04
12.18218913,7.641462761,4.98E-04
11.26075912,6.871976341,9.55E-04
11.34191589,6.733000537,9.55E-04
11.42307266,6.594024733,9.55E-04
11.42821805,6.876657251,9.20E-04
11.50937482,6.737681448,9.21E-04
11.59567699,6.881338162,8.81E-04
11.25881454,6.591279572,9.85E-04
11.17765777,6.730255376,9.85E-04
11.09455643,6.588534411,0.001011262
10.93029648,6.579867698,0.001035069
11.01339783,6.721588663,0.001011743
11.09649917,6.863309628,9.85E-04
10.84913788,6.712921949,0.001035356
10.93223922,6.854642914,0.001011797
10.76797927,6.845976201,0.001035215
10.68772849,6.706126291,0.0010555
10.60747771,6.56627638,0.001073471
10.7688871,6.573072039,0.00105541
11.5036531,7.312033447,8.37E-04
11.59014738,7.170028655,8.38E-04
11.67664165,7.028023864,8.38E-04
11.67460137,7.318926093,7.86E-04
11.76109564,7.176921302,7.86E-04
11.84554964,7.32581874,7.28E-04
11.50918271,7.023342953,8.82E-04
11.42268844,7.165347745,8.81E-04
11.34172378,7.018662043,9.21E-04
10.44615651,6.553884676,0.001089758
10.52640729,6.693734586,0.001073924
10.60665807,6.833584496,0.001055775
10.36508608,6.681342882,0.001090069
10.44533686,6.821192792,0.001074057
10.28401565,6.808801087,0.001090061
8.913234462,4.420572971,0.001172666
8.999553978,4.287295127,0.001169821
9.085873494,4.154017283,0.001166525
9.065580819,4.436740078,0.001172001
9.151900336,4.303462234,0.001169103
9.217927177,4.452907185,0.001170853
8.840815789,4.27919465,0.001170299
8.768397117,4.137816328,0.001167195
8.927135306,4.145916805,0.001167101
9.117423642,4.832020479,0.001175866
9.049360582,4.694871309,0.001175368
8.981297522,4.55772214,0.001174302
9.201706939,4.711038416,0.00117393
9.133643879,4.573889247,0.00117325
9.285990237,4.590056354,0.001171714
9.352554699,4.726210888,0.001171935
9.419119161,4.862365421,0.001171611
9.268271401,4.84719295,0.001173986
9.491610741,4.991580229,0.001170586
9.565852322,5.11258182,0.001168884
9.640093903,5.23358341,0.001166565
9.413254561,5.105622567,0.001172209
9.487496142,5.226624157,0.001170384
9.334898381,5.219664904,0.001173613
9.262406801,5.090450095,0.00117487
9.189915222,4.961235287,0.001175621
9.340762981,4.976407758,0.00117335
10.20628391,6.671038868,0.001103822
10.12855216,6.53327665,0.001115988
10.05082041,6.395514431,0.001126559
10.28735433,6.543580663,0.001103654
10.20962258,6.405818444,0.001115643
10.36842476,6.416122457,0.001103166
10.20473944,6.145733365,0.001125811
10.2865821,6.280927911,0.001115287
10.12777992,6.270623898,0.001126313
9.97129343,6.261878234,0.001135694
9.89176645,6.128242037,0.0011437
9.81223947,5.99460584,0.001150577
10.04825294,6.136987701,0.001135301
9.968725964,6.003351504,0.001143161
10.12521246,6.012097168,0.001134653
9.961950632,5.750305729,0.001149188
10.04358155,5.881201448,0.001142473
9.887095051,5.872455784,0.001149989
9.73182045,5.86398571,0.001156407
9.65140143,5.733365581,0.001161408
9.57098241,5.602745451,0.001165579
9.806676031,5.741835655,0.00115569
9.726257011,5.611215525,0.001160562
9.881531612,5.6196856,0.001154761
9.718788579,5.361276926,0.001163519
9.800160095,5.490481263,0.001159549
9.644885494,5.482011188,0.001164659
9.492287733,5.475051935,0.001168879
9.413593057,5.34735842,0.001171557
9.566190818,5.354317673,0.001167833
8.507165833,3.287645046,0.001132134
8.414643884,3.447609179,0.001140066
8.322121934,3.607573312,0.001146478
8.325565749,3.27094674,0.001128951
8.2330438,3.430910873,0.001136876
8.143965665,3.254248435,0.00112522
8.602651465,3.437014571,0.001141024
8.698137097,3.586384097,0.001148565
8.510129516,3.596978704,0.001147906
8.571359608,3.866816442,0.001158849
8.446740771,3.737194877,0.001153224
8.634748352,3.726600269,0.001154023
8.470849865,4.401910943,0.001172971
8.545892725,4.266753297,0.001170138
8.620935585,4.131595652,0.001166932
8.618311397,4.408131619,0.001173257
8.693354257,4.272973974,0.001170412
8.765772929,4.414352295,0.001173156
8.287392066,4.082674917,0.001164029
8.298968689,3.924307715,0.001158757
8.310545312,3.765940513,0.001152906
8.423587526,4.05392928,0.001164243
8.435164148,3.895562078,0.001159022
8.559782985,4.025183644,0.001164018
8.348544666,4.189086926,0.001167516
8.484740125,4.160341289,0.001167443
8.409697265,4.295498934,0.001170496
7.751618668,3.484279532,0.001130188
7.674053367,3.347520695,0.001120029
7.596488066,3.210761859,0.001108504
7.852708289,3.34871502,0.001124646
7.775142988,3.211956183,0.001113947
7.953797909,3.213150508,0.001118419
7.941786423,3.525377458,0.001137038
8.042876044,3.389812947,0.001131471
8.131954179,3.566475385,0.001142468
7.321882557,3.427390081,0.001112449
7.387562627,3.309594395,0.001107567
7.453242696,3.191798708,0.001101955
7.465127928,3.446353231,0.001119303
7.530807997,3.328557545,0.001114269
7.608373298,3.465316382,0.001125216
6.752862673,1.360511284,7.66E-04
6.56466618,1.371820559,7.48E-04
6.376469688,1.383129834,7.25E-04
6.66253358,1.209817133,7.10E-04
6.474337088,1.221126408,6.92E-04
6.572204488,1.059122983,6.48E-04
6.696902216,1.511563663,8.01E-04
6.64094176,1.662616043,8.31E-04
6.508705724,1.522872938,7.81E-04
6.311363718,0.577752823,4.09E-04
6.228337753,0.722848936,4.71E-04
6.145311788,0.867945049,5.19E-04
6.14830157,0.574673426,3.90E-04
6.065275605,0.719769539,4.46E-04
5.985239422,0.571594029,3.67E-04
6.320231822,0.877669885,5.49E-04
6.403257787,0.732573772,4.96E-04
6.495151855,0.887394721,5.74E-04
6.222364422,1.039673311,5.95E-04
6.397284455,1.049398147,6.24E-04
6.299417055,1.211401572,6.64E-04
5.509008609,0.153076099,8.76E-05
5.462461663,0.306152199,1.53E-04
5.37037037,0,0
5.323823424,0.153076099,6.41E-05
5.185185185,0,0
5.57901089,0.447291706,2.35E-04
5.625557837,0.294215606,1.77E-04
5.742107064,0.435355113,2.63E-04
5.723296746,0.799785968,4.03E-04
5.783932244,0.674330152,3.73E-04
5.844567741,0.548874336,3.33E-04
5.863968427,0.822505662,4.47E-04
5.924603924,0.697049845,4.12E-04
6.004640107,0.845225355,4.86E-04
5.620836069,0.686266745,3.35E-04
5.518375393,0.572747522,2.66E-04
5.681471567,0.560810929,3.04E-04
7.239402938,2.824326007,0.001060959
7.106942311,2.940982232,0.001064182
6.974481683,3.057638458,0.001065897
7.121855287,2.763885558,0.001048016
6.989394659,2.880541784,0.001051162
7.004307635,2.70344511,0.001033934
7.288422671,2.946437087,0.001074796
7.337442404,3.068548167,0.001087233
7.155962044,3.063093312,0.001077328
7.206082266,3.30413954,0.001098434
7.090281975,3.180888999,0.001082916
7.271762335,3.186343854,0.001093199
6.027348495,1.668372787,7.26E-04
6.143722226,1.573291803,7.31E-04
6.260095957,1.478210818,7.30E-04
6.131799443,1.74515847,7.67E-04
6.248173174,1.650077485,7.69E-04
6.364546905,1.554996501,7.67E-04
6.236250391,1.821944152,8.04E-04
6.352624122,1.726863168,8.04E-04
6.340701339,1.898729835,8.37E-04
6.484860158,1.866606272,8.54E-04
6.496782941,1.694739605,8.19E-04
6.629018977,1.834482709,8.67E-04
6.741484459,1.948956784,9.01E-04
6.709791122,2.095554422,9.24E-04
6.678097786,2.242152059,9.44E-04
6.59732564,1.981080347,8.91E-04
6.565632304,2.127677984,9.12E-04
6.453166822,2.01320391,8.77E-04
6.915601741,2.173131448,9.57E-04
6.796849763,2.207641754,9.51E-04
6.8285431,2.061044116,9.30E-04
6.910557372,2.302373879,9.76E-04
6.905513002,2.43161631,9.93E-04
6.791805394,2.336884185,9.70E-04
6.620113615,2.660852651,9.94E-04
6.639441672,2.521285787,9.79E-04
6.658769729,2.381718923,9.62E-04
6.75314928,2.616017913,0.00100193
6.772477337,2.476451049,9.87E-04
6.886184945,2.571183174,0.001008692
6.738236304,2.793114587,0.001021524
6.87127197,2.748279848,0.001028351
6.856358994,2.925376522,0.001045515
11.74042156,7.76742448,6.62E-04
11.83244701,7.622520116,6.63E-04
11.92447246,7.477615751,6.63E-04
11.91529262,7.776895803,5.86E-04
12.00731807,7.631991438,5.86E-04
12.09016368,7.786367126,4.98E-04
11.58257592,7.463830458,7.86E-04
11.75352419,7.470723104,7.28E-04
11.66149874,7.615627469,7.28E-04
12.06963254,8.091259201,4.00E-04
12.16733364,7.943548825,4.00E-04
12.24897853,8.103773631,2.85E-04
11.81759152,7.924606179,5.86E-04
11.99246258,7.934077502,4.99E-04
11.89476148,8.081787878,4.98E-04
11.17444643,7.007925188,9.56E-04
11.25541109,7.15461089,9.21E-04
11.33637575,7.301296592,8.81E-04
11.08813374,7.143874035,9.56E-04
11.1690984,7.290559737,9.21E-04
11.00182105,7.279822882,9.55E-04
10.92387379,7.135207322,9.85E-04
10.84592653,6.990591761,0.001011992
11.01018648,6.999258475,9.85E-04
10.68196997,6.976017258,0.00103583
10.75991723,7.120632819,0.001012384
10.83786449,7.265248379,9.86E-04
10.59596067,7.106058316,0.001036027
10.67390792,7.250673876,0.001012358
10.50995136,7.236099374,0.001035804
10.43463946,7.093666611,0.001056195
10.35932756,6.951233849,0.001074281
10.52064876,6.963625554,0.001056194
11.41193296,7.450758577,8.38E-04
